5,618600.0,551446.0
5,582015.0,546191.0
5,604737.0,574591.0
5,627968.0,574625.0
5,603145.0,574795.0
5,671919.0,571761.0
5,627912.0,593892.0
5,591851.0,569051.0
5,601444.0,572693.0
5,661430.0,603567.0
5,562704.0,570596.0
5,605107.0,563429.0
5,568824.0,570203.0
5,560237.0,500154.0
5,638559.0,558807.0
5,631297.0,578351.0
5,605284.0,556134.0
5,603849.0,572396.0
5,598634.0,619900.0
5,604157.0,574191.0
5,620438.0,511694.0
5,600202.0,622079.0
5,515612.0,540643.0
5,593490.0,623110.0
5,607084.0,595500.0
5,583728.0,563146.0
5,616044.0,533807.0
5,624452.0,584622.0
5,604438.0,574666.0
5,625709.0,660145.0
5,601376.0,579831.0
5,612799.0,537497.0
5,575440.0,568511.0
5,605927.0,572533.0
5,647354.0,579190.0
5,680357.0,620811.0
5,604294.0,574368.0
5,611508.0,503220.0
5,603789.0,574474.0
5,551740.0,588768.0
5,569197.0,559307.0
5,606809.0,572101.0
5,588597.0,622592.0
5,613840.0,534167.0
5,601339.0,571609.0
5,593398.0,559764.0
5,593166.0,622725.0
7,712648.0,607541.0
5,660327.0,585901.0
5,604001.0,573587.0
5,538571.0,654649.0
5,586097.0,567445.0
5,599123.0,616977.0
5,617717.0,613939.0
5,618869.0,577243.0
5,636628.0,533309.0
5,604352.0,573425.0
5,596891.0,579476.0
5,604415.0,571400.0
5,593317.0,534085.0
5,657985.0,453405.0
5,601900.0,569391.0
5,639431.0,588155.0
5,568570.0,579335.0
5,667639.0,571164.0
5,596796.0,529933.0
5,606111.0,617846.0
5,571334.0,594145.0
5,605100.0,573307.0
5,585195.0,555011.0
5,651740.0,589474.0
5,589112.0,536573.0
5,582057.0,543124.0
5,577242.0,574073.0
5,631182.0,565466.0
7,695646.0,652231.0
5,567428.0,580005.0
5,634967.0,579020.0
5,614615.0,574437.0
5,594084.0,629464.0
5,601530.0,577183.0
5,603055.0,589818.0
5,616561.0,619007.0
5,611581.0,572630.0
5,579712.0,568354.0
5,602887.0,595245.0
5,605913.0,579526.0
5,610263.0,574422.0
5,624369.0,532153.0
5,599870.0,591110.0
5,658403.0,611332.0
5,610980.0,522819.0
5,569422.0,567790.0
5,540783.0,626497.0
5,637323.0,549567.0
5,638078.0,629421.0
5,647103.0,573853.0
5,533799.0,564377.0
5,649034.0,528813.0
5,622407.0,583192.0
5,597026.0,642918.0
5,546632.0,599204.0
5,672565.0,564468.0
5,636500.0,587401.0
5,696144.0,548705.0
5,533551.0,582247.0
5,526802.0,551524.0
5,696601.0,603624.0
5,663578.0,586265.0
5,628080.0,562986.0
5,597421.0,554767.0
5,595193.0,576508.0
5,658103.0,572250.0
5,606415.0,581386.0
5,641976.0,577433.0
5,589180.0,595099.0
5,580561.0,528916.0
5,621726.0,578003.0
5,541976.0,512639.0
5,593840.0,578685.0
5,602667.0,575857.0
5,631446.0,561156.0
5,593865.0,572987.0
5,668502.0,563937.0
3,814045.0,332998.0
3,779956.0,271501.0
3,797205.0,313318.0
3,783666.0,262902.0
3,806131.0,312752.0
3,830658.0,368694.0
3,801910.0,325434.0
3,808062.0,337340.0
3,789833.0,304422.0
3,800865.0,312968.0
3,802237.0,318526.0
3,780927.0,285057.0
3,809182.0,319115.0
3,820327.0,352701.0
3,801093.0,317509.0
3,805237.0,318655.0
3,801441.0,323812.0
3,797313.0,317527.0
3,790395.0,300024.0
3,797787.0,301470.0
3,804630.0,332333.0
3,802111.0,320817.0
3,819768.0,346596.0
3,800565.0,319364.0
3,814401.0,341234.0
3,776131.0,248465.0
3,809550.0,327365.0
3,795322.0,311178.0
3,830450.0,393096.0
3,802814.0,320130.0
3,823913.0,369439.0
3,803386.0,318982.0
3,798904.0,324420.0
3,807446.0,342555.0
3,804251.0,329956.0
3,803448.0,314797.0
3,826228.0,376658.0
3,808686.0,332209.0
3,798472.0,322218.0
3,795489.0,287279.0
3,802853.0,314938.0
3,801588.0,319814.0
3,807293.0,347456.0
3,817119.0,336333.0
3,797272.0,324228.0
3,795836.0,291870.0
3,798321.0,319665.0
3,800667.0,315995.0
3,795205.0,316433.0
3,782642.0,275308.0
3,787644.0,297715.0
3,800677.0,310656.0
3,800394.0,301473.0
3,795571.0,310093.0
3,814158.0,335578.0
3,811913.0,325091.0
3,775604.0,274485.0
3,826789.0,377676.0
3,814108.0,344096.0
3,807017.0,330432.0
3,817410.0,346944.0
3,803277.0,319525.0
3,833182.0,379714.0
3,798059.0,316113.0
3,769876.0,257669.0
3,791983.0,298565.0
3,801386.0,313545.0
3,810903.0,332925.0
3,838276.0,395673.0
3,777978.0,252419.0
3,820258.0,351165.0
3,810253.0,323873.0
3,802041.0,319504.0
3,804190.0,320706.0
3,840462.0,402858.0
3,804119.0,328544.0
3,803057.0,331037.0
3,803031.0,325811.0
3,800444.0,311497.0
3,803470.0,319069.0
3,811277.0,335577.0
3,813436.0,360446.0
3,838129.0,404012.0
3,764997.0,249477.0
3,800316.0,311699.0
3,802655.0,316263.0
3,801456.0,320080.0
3,840886.0,397888.0
3,829529.0,375007.0
3,833661.0,389733.0
3,794956.0,309980.0
3,809552.0,342258.0
3,811502.0,355939.0
3,803370.0,318247.0
3,804702.0,315881.0
3,813791.0,334609.0
3,812965.0,330224.0
3,826048.0,374236.0
3,798633.0,317300.0
3,802537.0,312497.0
3,805977.0,320805.0
3,824212.0,363776.0
3,798981.0,311092.0
3,797178.0,310439.0
3,796283.0,315582.0
3,801782.0,318281.0
3,803377.0,319212.0
3,803932.0,318781.0
3,793684.0,312065.0
3,821151.0,366545.0
3,801903.0,312794.0
3,782506.0,279930.0
3,794667.0,315069.0
3,798243.0,324160.0
3,818119.0,348676.0
3,810502.0,336169.0
3,793560.0,285392.0
3,801326.0,315779.0
3,808644.0,326320.0
3,813645.0,328765.0
3,811061.0,333595.0
