1,334872.52976190473,559491.8988095238
2,320091.5460122699,163830.0490797546
3,582341.7,409461.84
4,399590.83832335327,404898.16167664673
5,336035.6927899686,817961.3699059561
6,513956.75396825396,182663.59523809524
7,467954.7272727273,130559.69696969698
8,178544.61111111112,354092.77777777775
9,139654.67065868265,558538.4730538923
10,676125.1676300578,857822.9710982658
11,635278.253968254,396420.28571428574
12,606274.5049504951,575804.207920792
13,140094.82692307694,332261.76923076925
14,826702.216374269,242959.1052631579
15,843188.2006578947,634033.6447368421
